"location","failed filters","passed filters","snps","mnps","insertions","deletions","indels","breakends","symbolic svs","same as reference","phased genotypes","snp transitions/transversions","total het/hom ratio","snp het/hom ratio","mnp het/hom ratio","insertion het/hom ratio","deletion het/hom ratio","indel het/hom ratio","breakend het/hom ratio","symbolic sv het/hom ratio","insertion/deletion ratio","indel/snp+mnp ratio","partial genotype","total haploid","haploid snps","haploid mnps","haploid insertions","haploid deletions","haploid indels","no genotypes","missing genotype","sample name","haploid symbolic svs","complex called","de novo genotypes","total polyploid","polyploid snps","polyploid mnps","polyploid insertions","polyploid deletions","polyploid indels","md5key"
"86d2499f4fa4aaa72744dac350f4a7a3/tp-call.vcf","0","792","0","0","0","0","0","775","17",,"2.44 (550/225)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","2.44 (550/225)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"86d2499f4fa4aaa72744dac350f4a7a3"
"19648948781c9a4743f617e91040cae0/HG001.hs37d5.deepvariant.vcf.gz","5980656","4905873","3981423","0","447492","453295","20699","2964",,,"1.53 (2408275/1573148)","- (0/0)","2.01 (298907/148585)","1.85 (294446/158849)","- (20699/0)","0.99 (447492/453295)","0.23 (921486/3981423)",,,,,,,,,,,,,,,,,,,,,,,,,"19648948781c9a4743f617e91040cae0"
"0ab3e9a569b922c3f60f1f4c0768573c/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.breakseq_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0ab3e9a569b922c3f60f1f4c0768573c"
"b832160ba324ae3456269cd6a1a5a223/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.cnvnator_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b832160ba324ae3456269cd6a1a5a223"
"debe795edc6c94b7e3099335a68d95bc/HG2_IFid_pseu2.2_0118.l100c500.no_ns.vcf.gz","0","11928","0","0","2492","7864","1572","0","11823","0","0","2460","7811","1552","- (0/0)","- (105/0)","- (0/0)","- (0/0)","- (32/0)","- (53/0)","- (20/0)","0.32 (2492/7864)",,,,,,,,,,,,,,,,,,,,"debe795edc6c94b7e3099335a68d95bc"
"b7fbe8fe7deb9dfe3aa597b2c82e9145/NA24143_GRCh38_deletions.vcf.gz","46","3709","0","0","0","0","0","40","3669","0","- (2780/0)","- (0/0)","2.78 (2727/982)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","5.67 (34/6)","2.76 (2693/976)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"b7fbe8fe7deb9dfe3aa597b2c82e9145"
"089d54db383814ab58acfe03b539d1e4/HG2_10X_pseu2.2_0916.l100c500.no_ns.vcf.gz","0","11609","0","0","2484","7535","1590","0","11588","0","0","2475","7525","1588","- (0/0)","- (21/0)","- (0/0)","- (0/0)","- (9/0)","- (10/0)","- (2/0)","0.33 (2484/7535)",,,,,,,,,,,,,,,,,,,,"089d54db383814ab58acfe03b539d1e4"
"2a7f316d30e3d71811f8cbc7d757c50e/HG2_MCha_h0pol_0218.l100c500.vcf.gz","0","11556","0","0","5659","4329","1568","0","11471","0","0","5626","4294","1551","- (0/0)","- (85/0)","- (0/0)","- (0/0)","- (33/0)","- (35/0)","- (17/0)","1.31 (5659/4329)",,,,,,,,,,,,,,,,,,,,"2a7f316d30e3d71811f8cbc7d757c50e"
"3677139a0f80768f4b340c4097d9c124/HG2_NGha_DIS_0916.l100c500.vcf.gz","0","2361","0","0","839","1094","428","0","2284","0","0","808","1076","400","- (0/0)","- (77/0)","- (0/0)","- (0/0)","- (31/0)","- (18/0)","- (28/0)","0.77 (839/1094)",,,,,,,,,,,,,,,,,,,,"3677139a0f80768f4b340c4097d9c124"
"9f9d128a0c0ecd338a2927c37f0d4d1c/Parliament.HG002.pacbioonly_withID_gt19bp.sort.vcf.gz","0","4949","0","0","0","0","0","3863","0","1086","- (0/0)","0.42 (1139/2724)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","0.42 (1139/2724)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"9f9d128a0c0ecd338a2927c37f0d4d1c"
"d5f7005e2a4b4b9a7ea3f86e6417fdb0/NA24695.GRCh38.phased_variants.vcf.gz","1345546","4648421","3846495","0","383940","409682","8304","0",,,"1.33 (2650639/1997782)","1.34 (2200017/1646478)","- (0/0)","1.10 (200805/183135)","1.44 (241513/168169)","- (8304/0)","0.94 (383940/409682)","0.21 (801926/3846495)",,,,,,,,,,,,,,,,,,,,,,,,"d5f7005e2a4b4b9a7ea3f86e6417fdb0"
"0e5ae91ae98316aa1c8376357d594ea2/HG2_ORod_raw.01_0518.l100c500.no_ns.vcf.gz","0","11287","0","0","6038","3790","1459","0","11069","0","0","5939","3716","1414","- (0/0)","- (218/0)","- (0/0)","- (0/0)","- (99/0)","- (74/0)","- (45/0)","1.59 (6038/3790)",,,,,,,,,,,,,,,,,,,,"0e5ae91ae98316aa1c8376357d594ea2"
"96b5dac56ae059450802fc2d19a06fe3/HG007.hs37d5.deepvariant.vcf.gz","4375613","4915112","3973999","0","460645","455582","21821","3065",,,"1.32 (2262632/1711367)","- (0/0)","1.76 (293915/166730)","1.58 (279229/176353)","- (21821/0)","1.01 (460645/455582)","0.24 (938048/3973999)",,,,,,,,,,,,,,,,,,,,,,,,,"96b5dac56ae059450802fc2d19a06fe3"
"ae8e0223318f0d944881e5ee384cba5e/HG004Run01_S1.genome.vcf.gz","5640394","39201343","3384391","0","379390","394356","19610","35023596","99","99","0","0","0","0","2.08 (3198150/1536278)","1.52 (2520587/1657061)","1.51 (2037871/1346421)","- (0/0)","1.41 (221657/157733)","1.58 (241449/152907)","- (19610/0)","0.96 (379390/394356)",,,,,,,,,,,,,,,,,,,,"ae8e0223318f0d944881e5ee384cba5e"
"f446d8b759e0eca148455530c51c53e8/HG3_p_and_a_ctg.l100c500.no_ns.vcf.gz","0","8701","0","0","4303","3028","1370","0","2635","0","0","377","1478","780","- (0/0)","- (6066/0)","- (0/0)","- (0/0)","- (3926/0)","- (1550/0)","- (590/0)","1.42 (4303/3028)",,,,,,,,,,,,,,,,,,,,"f446d8b759e0eca148455530c51c53e8"
"82e672e96098053f727226085229df3d/HG2_pseudohap2.2.l100c500.no_ns_refalt_head.vcf.gz","0","7668","0","0","1630","5062","976","0","4895","0","0","286","3853","756","- (0/0)","- (2773/0)","- (0/0)","- (0/0)","- (1344/0)","- (1209/0)","- (220/0)","0.32 (1630/5062)",,,,,,,,,,,,,,,,,,,,"82e672e96098053f727226085229df3d"
"6abe37496c9dc9a92e3c0b1c74129bdb/GM24695_ChineseTrioMother_hg19_large_svs.vcf.gz","6286","17","0","0","0","0","0","4","13","0","- (16/0)","- (0/0)","1.83 (11/6)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","0.00 (0/4)","5.50 (11/2)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"6abe37496c9dc9a92e3c0b1c74129bdb"
"11d58a34b3eb61c9c75c87a0438b0ee3/HG004_Krunch_all.vcf.gz","0","29881","25105","0","0","0","0","0","0","4776","- (0/0)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11d58a34b3eb61c9c75c87a0438b0ee3"
"754ac901a2739ff8d21ce3f0f5fdc89a/breakscan_v1.1_SVs_deletions.vcf","0","2918","2918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"754ac901a2739ff8d21ce3f0f5fdc89a"
"f4daf5c3cfc00ae84007ea690fc08aca/HG004_NIST_150bp_50x_fermikit.sv_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"f4daf5c3cfc00ae84007ea690fc08aca"
"e8619e4c3110358920898aeb7f737d33/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.manta.diploidSV.vcf","1905","10270","0","0","1076","2607","1054","3566","1967","0","- (0/0)","1.69 (6451/3819)","- (0/0)","- (0/0)","0.64 (421/655)","1.67 (1630/977)","1.99 (702/352)","1.58 (2184/1382)","3.34 (1514/453)","0.41 (1076/2607)","- (4737/0)",,,,,,,,,,,,,,,,,,,,,"e8619e4c3110358920898aeb7f737d33"
"66130b9e22dd999e1eba6a34148d5378/hg19.HG003.pbsv.vcf.gz","0","20289","0","0","12077","8212","0","0",,,"- (0/0)","- (0/0)","5.51 (10222/1855)","3.18 (6248/1964)","- (0/0)","1.47 (12077/8212)","- (20289/0)",,,,,,,,,,,,,,,,,,,,,,,,,"66130b9e22dd999e1eba6a34148d5378"
"164f628a7ed76789ecdcf1966972e776/vcfBeta-GS000039473-ASM-NA12878_WellCount.vcf","0","7564293","3436207","68728","251205","204329","48295","0","3355902","199627","65.7% (2765390/4208391)","2.12 (3231277/1521682)","1.70 (2524845/1483919)","1.61 (2120491/1315716)","3.52 (53517/15211)","2.28 (174605/76600)","2.03 (136841/67488)","4.42 (39391/8904)","1.23 (251205/204329)","0.14 (503829/3504935)",,,,,,,,,,,,,,,,,,,,,,"164f628a7ed76789ecdcf1966972e776"
"189d7efc52a4cb041573e223933b2aa2/HG002v11-align2-GRCh38.dip.vcf.gz","658549","5022291","3919948","0","460685","437666","28030","0","175962",,"1.90 (3587560/1891371)","1.61 (3015011/1871644)","1.53 (2368972/1550976)","- (0/0)","1.81 (296735/163950)","1.79 (280959/156707)","2547.18 (28019/11)","1.05 (460685/437666)","0.24 (926381/3919948)",,,,,,,,,,,,,,,,,,,,,,,"189d7efc52a4cb041573e223933b2aa2"
"978e1a9d6b6deb62690ddd32869a3846/HG005.GRCh38_no_alt.sniffles.vcf.gz","1122","38568","0","0","17853","16437","8","1322","571","2377","- (0/0)","0.04 (1435/34756)","- (0/0)","- (0/0)","0.02 (308/17545)","0.04 (625/15812)","1.00 (4/4)","0.25 (268/1054)","0.67 (230/341)","1.09 (17853/16437)","- (34298/0)",,,,,,,,,,,,,,,,,,,,,"978e1a9d6b6deb62690ddd32869a3846"
"d9e4f7512c10614990fb35dd2ea29396/HG2_ABas_Falc_0316.l100c500.vcf.gz","0","13872","0","0","6759","4491","2622","0","10163","0","0","4941","3277","1945","- (0/0)","- (3709/0)","- (0/0)","- (0/0)","- (1818/0)","- (1214/0)","- (677/0)","1.51 (6759/4491)",,,,,,,,,,,,,,,,,,,,"d9e4f7512c10614990fb35dd2ea29396"
"1e7c1d193a18210fb88f11b0469e898b/HG005.hifiasm_mat.svim.vcf","6516","185668","0","0","0","0","0","18080","0","167588","- (0/0)","111.30 (17919/161)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","111.30 (17919/161)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,"1e7c1d193a18210fb88f11b0469e898b"
"1635cbf91d6acf81422d1bad8b53daf4/HG2_p_and_a_ctg.l100c500.no_ns.vcf.gz","0","13610","0","0","6759","4459","2392","0","9903","0","0","4941","3245","1717","- (0/0)","- (3707/0)","- (0/0)","- (0/0)","- (1818/0)","- (1214/0)","- (675/0)","1.52 (6759/4459)",,,,,,,,,,,,,,,,,,,,"1635cbf91d6acf81422d1bad8b53daf4"
"757c683c7fabe4dd73e0d51a9d8851f2/fn.vcf","0","2256","0","0","1139","1041","76","0",,,"- (0/0)","- (0/0)","1.59 (700/439)","2.27 (723/318)","2.45 (54/22)","1.09 (1139/1041)","- (2256/0)",,,,,,,,,,,,,,,,,,,,,,,,,"757c683c7fabe4dd73e0d51a9d8851f2"
"4db71a4bc9a8380928b7e276113e106d/HG004.commonlaw.deletions.bilkentuniv.082815.vcf.gz","0","830","830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4db71a4bc9a8380928b7e276113e106d"
"25c0ef33a06aeb961ead751d6257c3e6/HG4_DISCOVAR250bp.min500.l100c500.no_ns.vcf.gz","0","2135","0","0","769","1084","282","0","2051","0","0","748","1055","248","- (0/0)","- (84/0)","- (0/0)","- (0/0)","- (21/0)","- (29/0)","- (34/0)","0.71 (769/1084)",,,,,,,,,,,,,,,,,,,,"25c0ef33a06aeb961ead751d6257c3e6"
"c1732b15886c5176b530b91d71ca318f/hg002.scalpel.vcf","0","701071","0","0","338422","362461","188","0",,,"- (0/0)","- (0/0)","3.04 (254575/83847)","3.34 (278945/83516)","3.82 (149/39)","0.93 (338422/362461)","- (701071/0)",,,,,,,,,,,,,,,,,,,,,,,,,"c1732b15886c5176b530b91d71ca318f"
"500453bcc02be4c1412cd4943365a646/HG002.GRCh38_no_alt.pbsv.vcf.gz","498","37163","0","0","18196","17598","0","300","1069","0","- (0/0)","2.64 (26944/10219)","- (0/0)","- (0/0)","2.16 (12445/5751)","3.13 (13335/4263)","- (0/0)","59.00 (295/5)","4.35 (869/200)","1.03 (18196/17598)","- (35794/0)",,,,,,,,,,,,,,,,,,,,,"500453bcc02be4c1412cd4943365a646"
"5827a3e7924e6869435a381f54a2d26c/fn.vcf","0","3871","0","0","2209","1449","213","0",,,"- (0/0)","- (0/0)","2.74 (1618/591)","2.72 (1060/389)","5.45 (180/33)","1.52 (2209/1449)","- (3871/0)",,,,,,,,,,,,,,,,,,,,,,,,,"5827a3e7924e6869435a381f54a2d26c"
"f268ef963e0055c755a8778bf1910bbd/fn_del_nonTR.vcf.gz","0","380","0","0","0","340","40","0",,,"- (0/0)","- (0/0)","- (0/0)","1.98 (226/114)","4.00 (32/8)","0.00 (0/340)","- (380/0)",,,,,,,,,,,,,,,,,,,,,,,,,"f268ef963e0055c755a8778bf1910bbd"
"6d249242b408da067066f3d50be48702/NA24385_GRCh38_large_svs.vcf.gz","16726","33","0","0","0","0","0","12","21","0","- (33/0)","- (0/0)","- (33/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (12/0)","- (21/0)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"6d249242b408da067066f3d50be48702"
"5b768b045e8e320c8d8eb7f06bcb2f7a/HG2_MCha_h0pol_0218.l100c500.no_ns.vcf.gz","0","11497","0","0","5659","4328","1510","0","11412","0","0","5626","4293","1493","- (0/0)","- (85/0)","- (0/0)","- (0/0)","- (33/0)","- (35/0)","- (17/0)","1.31 (5659/4328)",,,,,,,,,,,,,,,,,,,,"5b768b045e8e320c8d8eb7f06bcb2f7a"
"1334d5e1e322d8d7ad584d674c52af5b/base-filter.vcf.gz","6338","6","0","0","1","4","1","0",,,"- (0/0)","- (0/0)","- (1/0)","3.00 (3/1)","- (1/0)","0.25 (1/4)","- (6/0)",,,,,,,,,,,,,,,,,,,,,,,,,"1334d5e1e322d8d7ad584d674c52af5b"
"bc608184a3bba26f6172efb93de50d04/hg004.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz","0","29050","29050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bc608184a3bba26f6172efb93de50d04"
"dc8812775878aec94494c6d95ca9745d/HG2_10X_pseu2.1_0916.l100c500.no_ns.vcf.gz","0","11654","0","0","2479","7551","1624","0","11634","0","0","2469","7542","1623","- (0/0)","- (20/0)","- (0/0)","- (0/0)","- (10/0)","- (9/0)","- (1/0)","0.33 (2479/7551)",,,,,,,,,,,,,,,,,,,,"dc8812775878aec94494c6d95ca9745d"
"479a435792553a17b79e9e1d8e70306d/HG004.commonlaw.deletions.bilkentuniv.082815_withID_gt19bp.sort.vcf.gz","0","830","830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"479a435792553a17b79e9e1d8e70306d"
"8edc27af2a73ec2fc34575ed1557c112/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.manta.diploidSV_pass_refalt_head.vcf.gz","0","4315","0","0","979","2317","958","61","0",,"1.19 (2341/1974)","- (0/0)","- (0/0)","0.58 (361/618)","1.41 (1355/962)","1.50 (575/383)","4.55 (50/11)","0.42 (979/2317)","- (4254/0)",,,,,,,,,,,,,,,,,,,,,,,"8edc27af2a73ec2fc34575ed1557c112"
"67c937063501c08c7bbc9aff0933d7f1/NA24143_hg19_large_svs.vcf.gz","6292","19","0","0","0","0","0","8","11","0","- (18/0)","- (0/0)","- (19/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (8/0)","- (11/0)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"67c937063501c08c7bbc9aff0933d7f1"
"8eb103779d97ea56454b4d3c62c0981c/HG003Run01_S1.CNV.vcf","0","377","377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8eb103779d97ea56454b4d3c62c0981c"
"5f93942a9bf4cf7ce221e77db66620ac/HG4_PBcR_MHAP.l100c500.vcf.gz","0","11930","0","0","5047","4357","2526","0","10671","0","0","4667","3933","2071","- (0/0)","- (1259/0)","- (0/0)","- (0/0)","- (380/0)","- (424/0)","- (455/0)","1.16 (5047/4357)",,,,,,,,,,,,,,,,,,,,"5f93942a9bf4cf7ce221e77db66620ac"
"3af9439ee30f06ec2801f877b20202b9/HG2_MCha_h1pol_0218.l100c500.no_ns.vcf.gz","0","11674","0","0","5644","4410","1620","0","11610","0","0","5618","4384","1608","- (0/0)","- (64/0)","- (0/0)","- (0/0)","- (26/0)","- (26/0)","- (12/0)","1.28 (5644/4410)",,,,,,,,,,,,,,,,,,,,"3af9439ee30f06ec2801f877b20202b9"
"fdd7ff9a7e8840e9bab6b6017e1a31cb/phasing_annotated.vcf.gz","1462877","5622304","1546149",,"3477301","34124","268623","265018","94370","1482868","5161","96.5% (5426206/5622304)","93611","75137","656","8346","7768","1704","2.11 (3270299/1549179)","1.58 (2478056/1567769)","1.54 (2062430/1339734)","1.72 (21162/12306)",,,,,,,,,,,,,,,,,,,,"fdd7ff9a7e8840e9bab6b6017e1a31cb"
"ddceee889050e5eb19e668b996211eea/HG002_150bp_50x_fermikit.sv_withID_gt19bp.sort.vcf.gz","367","3846","3846",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ddceee889050e5eb19e668b996211eea"
"384b796d4ad1663b202e44e7e6f68df4/HG005.CHM13Y_EBV.svim.q10.vcf.gz","5041","32851","0","14","15290","17207","0","0","340",,"2.87 (24121/8390)","- (0/0)","2.50 (10/4)","2.90 (11374/3916)","2.85 (12737/4470)","- (0/0)","0.89 (15290/17207)","2321.21 (32497/14)",,,,,,,,,,,,,,,,,,,,,,,,"384b796d4ad1663b202e44e7e6f68df4"
"5d7452a1ab6c0d141ae9fbdaae14e399/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.breakseq_pass_withID_gt19bp.sort.vcf.gz","0","2135","0","0","0","0","0","2135","0",,"6.71 (1858/277)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","6.71 (1858/277)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"5d7452a1ab6c0d141ae9fbdaae14e399"
"3ccb75909789cef9e6b37b7f042da4b4/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.lumpy_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3ccb75909789cef9e6b37b7f042da4b4"
"8852fb90b77caf24e01b9f8898bb8d1c/hg38.HG004.pbsv.vcf.gz","0","21093","0","0","12533","8560","0","0",,,"- (0/0)","- (0/0)","6.17 (10784/1749)","3.59 (6695/1865)","- (0/0)","1.46 (12533/8560)","- (21093/0)",,,,,,,,,,,,,,,,,,,,,,,,,"8852fb90b77caf24e01b9f8898bb8d1c"
"f9465417e3b36fa7c460e733b744fc44/TSVC_variants.vcf","0","50529","48195","0","1066","1257","11","0",,,"1.53 (29127/19068)","- (0/0)","1.25 (593/473)","1.99 (836/421)","- (11/0)","0.85 (1066/1257)","0.05 (2334/48195)",,,,,,,,,,,,,,,,,,,,,,,,,"f9465417e3b36fa7c460e733b744fc44"
"7061c1fbf9c219a2d93930987cc6fafa/HG2_IFid_pseu2.2_0118.l100c500.vcf.gz","0","19999","0","0","5810","7844","6345","0","19851","0","0","5747","7792","6312","- (0/0)","- (148/0)","- (0/0)","- (0/0)","- (63/0)","- (52/0)","- (33/0)","0.74 (5810/7844)",,,,,,,,,,,,,,,,,,,,"7061c1fbf9c219a2d93930987cc6fafa"
"82ec960357a5123fd271a02710063409/NA24385.GRCh38.dels.vcf.gz","62","3903","0","0","0","0","0","16","3887","0","- (3164/0)","- (0/0)","1.58 (2392/1511)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (16/0)","1.57 (2376/1511)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"82ec960357a5123fd271a02710063409"
"6295ff21b7dfab0c246f9f83be79bf68/HG003.svaba.germline.all_refalt_head.vcf.gz","0","26285","0","0","10595","15690","0","0",,,"- (0/0)","- (0/0)","10.75 (9693/902)","7.20 (13777/1913)","- (0/0)","0.68 (10595/15690)","- (26285/0)",,,,,,,,,,,,,,,,,,,,,,,,,"6295ff21b7dfab0c246f9f83be79bf68"
"8c80d951f4c713e3da465eb485c9b858/HG004.140818_D00360_0047_BHA66FADXX.realigned.recalibrated.delly.noLowQual.noIMPRECISE_withID_gt19bp.sort.vcf.gz","0","993","0","0","0","0","0","979","14",,"1.51 (589/390)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","1.51 (589/390)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"8c80d951f4c713e3da465eb485c9b858"
"a88bc59e9e63b9de0e4e3760a8e9b4a3/fn.vcf","0","5458","0","0","3545","1563","350","0",,,"- (0/0)","- (0/0)","1.30 (2007/1538)","2.52 (1119/444)","1.99 (233/117)","2.27 (3545/1563)","- (5458/0)",,,,,,,,,,,,,,,,,,,,,,,,,"a88bc59e9e63b9de0e4e3760a8e9b4a3"
"1d0f818a3fa9d591ba4d7c354dc5e72e/NA24385.GRCh38.large_svs.vcf.gz","15342","219","0","0","0","0","0","12","207","0","- (33/0)","- (0/0)","218.00 (218/1)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (12/0)","206.00 (206/1)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,"1d0f818a3fa9d591ba4d7c354dc5e72e"
"9e253172caa09f439fcac6fae853c7c9/NA24695-combined_S1.CNV.vcf","3108","180","0","0","0","0","0","180","0",,"8.00 (160/20)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","8.00 (160/20)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"9e253172caa09f439fcac6fae853c7c9"
"eb21672a87efe1209ce6d9b835841787/HG002_55K_Large_Deletions_FixedEnd.sorted.vcf","0","3277","0","0","0","0","0","0","3277",,"- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eb21672a87efe1209ce6d9b835841787"
"b0e3d3c175ed4f57f2133c84d2153a76/HG003_250bp_fermikit.sv_refalt_head.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"b0e3d3c175ed4f57f2133c84d2153a76"
"9fcf2a7868f05175bf6149673f1b3d14/HG2_Dovetail_DISCOVAR.l100c500.vcf.gz","0","14594","0","0","8800","4476","1318","0","14581","0","0","8796","4473","1312","- (0/0)","- (13/0)","- (0/0)","- (0/0)","- (4/0)","- (3/0)","- (6/0)","1.97 (8800/4476)",,,,,,,,,,,,,,,,,,,,"9fcf2a7868f05175bf6149673f1b3d14"
"4db58a776a166beae71454a885592121/HG005.hs37d5.pbsv.vcf.gz","4340","52422","127","0","0","24994","22831","0","1742","2715","0","13","- (0/0)","1.55 (31798/20484)","- (0/0)","- (0/0)","1.55 (15191/9803)","1.37 (13184/9647)","- (0/0)","86.10 (1722/20)","1.68 (1701/1014)","1.09 (24994/22831)",,,,,,,,,,,,,,,,,,,,"4db58a776a166beae71454a885592121"
"8b6830cdc380e4f78023263b96ee87b4/HG2_ORod_chr20_0318.l100c500.vcf.gz","0","576","0","0","322","160","94","0","280","0","0","164","68","48","- (0/0)","- (296/0)","- (0/0)","- (0/0)","- (158/0)","- (92/0)","- (46/0)","2.01 (322/160)",,,,,,,,,,,,,,,,,,,,"8b6830cdc380e4f78023263b96ee87b4"
"cfcc705b3341980d891c2f39252c29b3/HG003.pindel_pass_decomposed_norm.vcf.gz","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cfcc705b3341980d891c2f39252c29b3"
"e504974d317db85ac5c7f4c0650b8987/HG004.140818_D00360_0046_AHA5R5ADXX.realigned.recalibrated.breakseq.vcf.gz","255","2135","0","0","0","0","0","2135","0",,"6.71 (1858/277)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","6.71 (1858/277)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"e504974d317db85ac5c7f4c0650b8987"
"7554a47911ffb47d02e76c7c50c7871a/full.svaba.denovo.indel.vcf","0","167",,"0","0","0","0","0","167",,"- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7554a47911ffb47d02e76c7c50c7871a"
"0b6a3002c2a298dbbb684e1ca0522dea/NA12878_GRCh38.vcf.gz","300535","4598127","3943228","0","306671","343449","4677","102",,,"1.45 (2720114/1877911)","1.53 (2385255/1557973)","- (0/0)","0.90 (144863/161808)","1.17 (185405/158044)","53.38 (4591/86)","0.89 (306671/343449)","0.17 (654797/3943228)",,,,,,,,,,,,,,,,,,,,,,,,"0b6a3002c2a298dbbb684e1ca0522dea"
"ce85a6d42d8e3c163ae665ff31dae76d/trio2.Assemblytics_structural_variants.sorted_withID_gt19bp.sort.vcf.gz","0","28890","28890",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ce85a6d42d8e3c163ae665ff31dae76d"
"035bd25b9dccf7836e084a3498e6f650/NA24695-combined_S1.genome.vcf.gz","4933069","399158041","3683323","779","382663","340583","28877","394720367","1449","4963","4963","0","0","0","0","2.06 (3528360/1712249)","1.38 (2573030/1858232)","1.36 (2122303/1556057)","1.57 (476/303)","1.30 (216279/166384)","1.60 (209434/131149)","5.66 (24538/4339)",,,,,,,,,,,,,,,,,,,,"035bd25b9dccf7836e084a3498e6f650"
"85d67b05bb43dd01ecc00040b34eca47/deepvariant_HG002_GRCh38_15kb_37X_SequelII.vcf.gz","1300988","4960624","4023188","0","457954","456199","21522","1761",,,"1.47 (2393891/1629297)","- (0/0)","1.86 (297776/160178)","1.74 (289465/166734)","21521.00 (21521/1)","1.00 (457954/456199)","0.23 (935675/4023188)",,,,,,,,,,,,,,,,,,,,,,,,,"85d67b05bb43dd01ecc00040b34eca47"
"02bc3c1bbab9aa76caaa1c30d5ddc3bf/variants.vcf.gz","101109","4970","0","0","0","0","0","4970","0",,"1.89 (3253/1717)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","- (0/0)","1.89 (3253/1717)","- (0/0)","- (0/0)",,,,,,,,,,,,,,,,,,,,,,,"02bc3c1bbab9aa76caaa1c30d5ddc3bf"
"df921eff373081e1f4ba8b253954195f/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.manta.diploidSV.vcf","1835","10067","0","0","1016","2530","1038","3594","1889","0","- (0/0)","1.67 (6303/3764)","- (0/0)","- (0/0)","0.60 (380/636)","1.58 (1548/982)","1.90 (680/358)","1.66 (2242/1352)","3.33 (1453/436)","0.40 (1016/2530)","- (4584/0)",,,,,,,,,,,,,,,,,,,,,"df921eff373081e1f4ba8b253954195f"
